datetime,latitude,longitude
2018-08-29T14:35:42Z,50.819839208000005,-1.311826704
2018-08-29T14:35:43Z,50.819844886999995,-1.311826704
2018-08-29T14:35:44Z,50.819851853,-1.311827028
2018-08-29T14:35:45Z,50.819851853,-1.311827028
2018-08-29T14:35:46Z,50.819864658,-1.311813167
2018-08-29T14:35:47Z,50.819864658,-1.311813167
2018-08-29T14:35:48Z,50.819864658,-1.311813167
2018-08-29T14:35:49Z,50.819877303,-1.3118134909999999
2018-08-29T14:35:50Z,50.819877303,-1.3118134909999999
2018-08-29T14:35:51Z,50.819890108,-1.31179963
2018-08-29T14:35:52Z,50.819897074,-1.311799954
2018-08-29T14:35:53Z,50.819897074,-1.311799954
2018-08-29T14:35:54Z,50.819902753,-1.311799954
2018-08-29T14:35:55Z,50.819909878999994,-1.311786092
2018-08-29T14:35:56Z,50.819909878999994,-1.311786092
2018-08-29T14:35:57Z,50.819909878999994,-1.311786092
2018-08-29T14:35:58Z,50.819917004,-1.311772231
2018-08-29T14:35:59Z,50.819917004,-1.311772231
2018-08-29T14:36:00Z,50.819923971,-1.311772555
2018-08-29T14:36:01Z,50.819929808999994,-1.311758369
2018-08-29T14:36:02Z,50.819936775,-1.311758693
2018-08-29T14:36:03Z,50.81994958,-1.311744831
2018-08-29T14:36:04Z,50.81994958,-1.311744831
2018-08-29T14:36:05Z,50.819955259,-1.311744831
2018-08-29T14:36:06Z,50.819955259,-1.311744831
2018-08-29T14:36:07Z,50.819962385,-1.31173097
2018-08-29T14:36:08Z,50.819968063999994,-1.31173097
2018-08-29T14:36:09Z,50.819968063999994,-1.31173097
2018-08-29T14:36:10Z,50.819973902,-1.311716783
2018-08-29T14:36:11Z,50.819980868,-1.311717108
2018-08-29T14:36:12Z,50.819986547,-1.311717108
2018-08-29T14:36:13Z,50.819986547,-1.311717108
2018-08-29T14:36:14Z,50.819999192,-1.311717432
2018-08-29T14:36:15Z,50.819999351999996,-1.311703246
2018-08-29T14:36:16Z,50.820011996999995,-1.31170357
2018-08-29T14:36:17Z,50.820011996999995,-1.31170357
2018-08-29T14:36:18Z,50.820017676000006,-1.31170357
2018-08-29T14:36:19Z,50.820017836000005,-1.3116893840000001
2018-08-29T14:36:20Z,50.820017836000005,-1.3116893840000001
2018-08-29T14:36:21Z,50.820024802,-1.311689708
2018-08-29T14:36:22Z,50.820024961,-1.311675522
2018-08-29T14:36:23Z,50.820031926999995,-1.311675846
2018-08-29T14:36:24Z,50.82003760600001,-1.311675846
2018-08-29T14:36:25Z,50.820037766000006,-1.31166166
2018-08-29T14:36:26Z,50.820044732,-1.3116619840000001
2018-08-29T14:36:27Z,50.820050411000004,-1.3116619840000001
2018-08-29T14:36:28Z,50.820057377,-1.3116623090000001
2018-08-29T14:36:29Z,50.820057537,-1.311648122
2018-08-29T14:36:30Z,50.820070181999995,-1.311648447
2018-08-29T14:36:31Z,50.820070181999995,-1.311648447
2018-08-29T14:36:32Z,50.82007586100001,-1.311648447
2018-08-29T14:36:33Z,50.82007586100001,-1.311648447
2018-08-29T14:36:34Z,50.820082827,-1.311648772
2018-08-29T14:36:35Z,50.820088666000004,-1.311634585
2018-08-29T14:36:36Z,50.820088666000004,-1.311634585
2018-08-29T14:36:37Z,50.820095632,-1.31163491
2018-08-29T14:36:38Z,50.820095632,-1.31163491
