%time,Real Time UTC,field.latitude,field.longitude
1.5353120081694E+018,29/08/2018 11:33:28,50.8197097778,-1.3118183613
1.53531200824494E+018,29/08/2018 11:33:28,50.8197097778,-1.3118183613
1.53531200831794E+018,29/08/2018 11:33:28,50.8197097778,-1.3118183613
1.53531200838825E+018,29/08/2018 11:33:28,50.8197097778,-1.3118183613
1.5353120084649E+018,29/08/2018 11:33:28,50.8197097778,-1.3118183613
1.53531200853423E+018,29/08/2018 11:33:29,50.8197097778,-1.3118183613
1.53531200861272E+018,29/08/2018 11:33:29,50.8197097778,-1.3118183613
1.53531200868276E+018,29/08/2018 11:33:29,50.8197097778,-1.3118183613
1.5353120087593E+018,29/08/2018 11:33:29,50.8197097778,-1.3118183613
1.5353120088298E+018,29/08/2018 11:33:29,50.8197021484,-1.3118183613
1.53531200890685E+018,29/08/2018 11:33:29,50.8197021484,-1.3118183613
1.53531200898037E+018,29/08/2018 11:33:29,50.8197021484,-1.3118183613
1.53531200905591E+018,29/08/2018 11:33:29,50.8197021484,-1.3118183613
1.53531200912451E+018,29/08/2018 11:33:29,50.8197021484,-1.3118183613
1.53531200920209E+018,29/08/2018 11:33:29,50.8197021484,-1.3118183613
1.53531200927188E+018,29/08/2018 11:33:29,50.8197021484,-1.3118183613
1.53531200934985E+018,29/08/2018 11:33:29,50.8197021484,-1.3118183613
1.53531200941841E+018,29/08/2018 11:33:29,50.8197021484,-1.3118183613
1.53531200949516E+018,29/08/2018 11:33:29,50.8197021484,-1.3118183613
1.53531200956696E+018,29/08/2018 11:33:30,50.8197021484,-1.3118183613
1.53531200964108E+018,29/08/2018 11:33:30,50.8197021484,-1.3118183613
1.5353120097091E+018,29/08/2018 11:33:30,50.8197021484,-1.3118183613
1.53531200978716E+018,29/08/2018 11:33:30,50.8197021484,-1.3118183613
1.53531200986117E+018,29/08/2018 11:33:30,50.8197021484,-1.3118183613
1.53531200993675E+018,29/08/2018 11:33:30,50.8197021484,-1.3118183613
1.53531201000717E+018,29/08/2018 11:33:30,50.8197021484,-1.3118183613
1.5353120100829E+018,29/08/2018 11:33:30,50.8197021484,-1.3118183613
1.53531201015174E+018,29/08/2018 11:33:30,50.8197021484,-1.3118183613
1.53531201023091E+018,29/08/2018 11:33:30,50.8197021484,-1.3118183613
1.53531201030264E+018,29/08/2018 11:33:30,50.8197021484,-1.3118183613
1.53531201037834E+018,29/08/2018 11:33:30,50.8197021484,-1.3118183613
1.53531201044643E+018,29/08/2018 11:33:30,50.8197021484,-1.3118183613
1.53531201052549E+018,29/08/2018 11:33:31,50.8197021484,-1.3118183613
1.53531201059749E+018,29/08/2018 11:33:31,50.8197021484,-1.3118183613
1.53531201066842E+018,29/08/2018 11:33:31,50.8197021484,-1.3118183613
1.53531201073815E+018,29/08/2018 11:33:31,50.8197021484,-1.3118183613
1.53531201081702E+018,29/08/2018 11:33:31,50.8197021484,-1.3118183613
1.53531201089002E+018,29/08/2018 11:33:31,50.8197021484,-1.3118183613
1.53531201096338E+018,29/08/2018 11:33:31,50.8197021484,-1.3118183613
1.53531201103286E+018,29/08/2018 11:33:31,50.8197021484,-1.3118183613
1.53531201110995E+018,29/08/2018 11:33:31,50.8197021484,-1.3118183613
1.53531201118059E+018,29/08/2018 11:33:31,50.8197021484,-1.3118183613
1.53531201125837E+018,29/08/2018 11:33:31,50.8197021484,-1.3118183613
1.53531201132734E+018,29/08/2018 11:33:31,50.8197021484,-1.3118183613
1.5353120114056E+018,29/08/2018 11:33:31,50.8197021484,-1.3118183613
1.53531201147569E+018,29/08/2018 11:33:31,50.8197021484,-1.3118183613
1.53531201154837E+018,29/08/2018 11:33:32,50.8197021484,-1.3118183613
1.53531201161808E+018,29/08/2018 11:33:32,50.8197021484,-1.3118183613
1.535312011696E+018,29/08/2018 11:33:32,50.8197021484,-1.3118183613
1.53531201176571E+018,29/08/2018 11:33:32,50.8197021484,-1.3118183613
1.53531201184362E+018,29/08/2018 11:33:32,50.8197021484,-1.3118183613
1.53531201191813E+018,29/08/2018 11:33:32,50.8197021484,-1.3118215799
1.53531201199563E+018,29/08/2018 11:33:32,50.8197021484,-1.3118215799
1.53531201206507E+018,29/08/2018 11:33:32,50.8197021484,-1.3118215799
1.53531201213973E+018,29/08/2018 11:33:32,50.8197021484,-1.3118215799
1.53531201220859E+018,29/08/2018 11:33:32,50.8197021484,-1.3118215799
1.53531201228665E+018,29/08/2018 11:33:32,50.8197021484,-1.3118215799
1.53531201236004E+018,29/08/2018 11:33:32,50.8197021484,-1.3118215799
1.53531201243274E+018,29/08/2018 11:33:32,50.8197021484,-1.3118215799
1.53531201250408E+018,29/08/2018 11:33:33,50.8197021484,-1.3118215799
1.53531201258183E+018,29/08/2018 11:33:33,50.8197021484,-1.3118215799
1.53531201265033E+018,29/08/2018 11:33:33,50.8197021484,-1.3118215799
1.53531201272882E+018,29/08/2018 11:33:33,50.8197021484,-1.3118215799
1.53531201280034E+018,29/08/2018 11:33:33,50.8197021484,-1.3118215799
1.53531201287597E+018,29/08/2018 11:33:33,50.819694519,-1.3118232489
1.53531201294578E+018,29/08/2018 11:33:33,50.819694519,-1.3118232489
1.53531201302381E+018,29/08/2018 11:33:33,50.819694519,-1.3118232489
1.53531201309382E+018,29/08/2018 11:33:33,50.819694519,-1.3118232489
1.53531201317034E+018,29/08/2018 11:33:33,50.819694519,-1.3118232489
1.53531201324052E+018,29/08/2018 11:33:33,50.819694519,-1.3118232489
1.53531201331446E+018,29/08/2018 11:33:33,50.819694519,-1.3118232489
1.5353120133836E+018,29/08/2018 11:33:33,50.819694519,-1.3118232489
1.53531201346162E+018,29/08/2018 11:33:33,50.819694519,-1.3118232489
1.53531201353066E+018,29/08/2018 11:33:34,50.819694519,-1.3118232489
1.53531201360908E+018,29/08/2018 11:33:34,50.819694519,-1.3118232489
1.53531201367945E+018,29/08/2018 11:33:34,50.819694519,-1.3118232489
1.5353120137571E+018,29/08/2018 11:33:34,50.819694519,-1.3118232489
1.53531201382628E+018,29/08/2018 11:33:34,50.819694519,-1.3118232489
1.5353120139042E+018,29/08/2018 11:33:34,50.819694519,-1.3118232489
1.53531201397294E+018,29/08/2018 11:33:34,50.819694519,-1.3118232489
1.535312014051E+018,29/08/2018 11:33:34,50.819694519,-1.3118232489
