%time,Real Time UTC,field.latitude,field.longitude
1.53531169431636E+018,29/08/2018 14:43:14,50.819026947,-1.3122134209
1.53531169438885E+018,29/08/2018 14:43:14,50.819026947,-1.3122134209
1.53531169445811E+018,29/08/2018 14:43:14,50.819026947,-1.3122134209
1.53531169453635E+018,29/08/2018 14:43:15,50.819026947,-1.3122134209
1.53531169460606E+018,29/08/2018 14:43:15,50.819026947,-1.3122134209
1.53531169467806E+018,29/08/2018 14:43:15,50.819026947,-1.3122134209
1.53531169474832E+018,29/08/2018 14:43:15,50.819026947,-1.3122134209
1.53531169482684E+018,29/08/2018 14:43:15,50.819026947,-1.3122134209
1.53531169489635E+018,29/08/2018 14:43:15,50.819026947,-1.3122134209
1.53531169497333E+018,29/08/2018 14:43:15,50.819026947,-1.3122134209
1.53531169504408E+018,29/08/2018 14:43:15,50.819026947,-1.3122014999
1.53531169511885E+018,29/08/2018 14:43:15,50.819026947,-1.3122014999
1.53531169518765E+018,29/08/2018 14:43:15,50.819026947,-1.3122014999
1.53531169526459E+018,29/08/2018 14:43:15,50.819026947,-1.3122014999
1.53531169533426E+018,29/08/2018 14:43:15,50.819026947,-1.3122014999
1.53531169540803E+018,29/08/2018 14:43:15,50.819026947,-1.3122014999
1.53531169547714E+018,29/08/2018 14:43:15,50.819026947,-1.3122014999
1.53531169555509E+018,29/08/2018 14:43:16,50.819026947,-1.3122014999
1.53531169562532E+018,29/08/2018 14:43:16,50.819026947,-1.3122014999
1.53531169570126E+018,29/08/2018 14:43:16,50.819026947,-1.3122014999
1.5353116957685E+018,29/08/2018 14:43:16,50.819026947,-1.3122014999
1.53531169584646E+018,29/08/2018 14:43:16,50.819026947,-1.3122014999
1.53531169591633E+018,29/08/2018 14:43:16,50.819026947,-1.3122014999
1.53531169598923E+018,29/08/2018 14:43:16,50.819026947,-1.3122014999
1.53531169606034E+018,29/08/2018 14:43:16,50.819026947,-1.3122014999
1.53531169613659E+018,29/08/2018 14:43:16,50.819026947,-1.3122014999
1.53531169620722E+018,29/08/2018 14:43:16,50.819026947,-1.3122014999
1.53531169628163E+018,29/08/2018 14:43:16,50.819026947,-1.3122014999
1.53531169635522E+018,29/08/2018 14:43:16,50.819026947,-1.3122014999
1.535311696429E+018,29/08/2018 14:43:16,50.819026947,-1.3122014999
1.53531169649758E+018,29/08/2018 14:43:16,50.819026947,-1.3122014999
1.5353116965764E+018,29/08/2018 14:43:17,50.819026947,-1.3122014999
1.53531169664491E+018,29/08/2018 14:43:17,50.819026947,-1.3122014999
1.53531169671888E+018,29/08/2018 14:43:17,50.819026947,-1.3122014999
1.53531169678764E+018,29/08/2018 14:43:17,50.819026947,-1.3122014999
1.53531169686611E+018,29/08/2018 14:43:17,50.819026947,-1.3122014999
1.53531169693636E+018,29/08/2018 14:43:17,50.819026947,-1.3122014999
1.53531169700998E+018,29/08/2018 14:43:17,50.819026947,-1.3122014999
1.53531169708443E+018,29/08/2018 14:43:17,50.819026947,-1.3121900559
1.53531169715639E+018,29/08/2018 14:43:17,50.819026947,-1.3121900559
1.53531169722649E+018,29/08/2018 14:43:17,50.819026947,-1.3121900559
1.53531169730564E+018,29/08/2018 14:43:17,50.819026947,-1.3121900559
1.53531169737385E+018,29/08/2018 14:43:17,50.819026947,-1.3121900559
1.53531169744774E+018,29/08/2018 14:43:17,50.819026947,-1.3121900559
1.53531169751671E+018,29/08/2018 14:43:18,50.819026947,-1.3121900559
1.53531169759585E+018,29/08/2018 14:43:18,50.819026947,-1.3121900559
1.53531169766495E+018,29/08/2018 14:43:18,50.819026947,-1.3121900559
1.53531169773815E+018,29/08/2018 14:43:18,50.819026947,-1.3121900559
1.53531169780869E+018,29/08/2018 14:43:18,50.819026947,-1.3121900559
1.53531169788519E+018,29/08/2018 14:43:18,50.819026947,-1.3121900559
1.53531169795564E+018,29/08/2018 14:43:18,50.819026947,-1.3121900559
1.53531169802861E+018,29/08/2018 14:43:18,50.819026947,-1.3121900559
1.53531169810466E+018,29/08/2018 14:43:18,50.819026947,-1.3121850491
1.53531169817605E+018,29/08/2018 14:43:18,50.819026947,-1.3121850491
1.53531169824734E+018,29/08/2018 14:43:18,50.819026947,-1.3121850491
1.53531169832577E+018,29/08/2018 14:43:18,50.819026947,-1.3121850491
1.53531169839383E+018,29/08/2018 14:43:18,50.819026947,-1.3121850491
1.53531169846763E+018,29/08/2018 14:43:18,50.819026947,-1.3121850491
1.53531169853745E+018,29/08/2018 14:43:19,50.819026947,-1.3121850491
