latitude,longitude,datetime
50.820192231,-1.311538201,2018-08-29T14:37:08.392803
50.820199197,-1.311538525,2018-08-29T14:37:09.394412
50.820199197,-1.311538525,2018-08-29T14:37:10.395727
50.820199197,-1.311538525,2018-08-29T14:37:11.401271
50.820206323,-1.311524663,2018-08-29T14:37:12.404762
50.820206323,-1.311524663,2018-08-29T14:37:13.409394
50.820206323,-1.311524663,2018-08-29T14:37:14.415051
50.820206323,-1.311524663,2018-08-29T14:37:15.416453
50.820206482,-1.311510476,2018-08-29T14:37:16.422038
50.820200644,-1.311524663,2018-08-29T14:37:17.424502
50.82020761,-1.311524988,2018-08-29T14:37:18.427528
50.82020761,-1.311524988,2018-08-29T14:37:19.429128
50.820207769,-1.311510801,2018-08-29T14:37:20.431281
50.820220415,-1.311511126,2018-08-29T14:37:21.433458
50.820220415,-1.311511126,2018-08-29T14:37:22.436486
50.82022754,-1.311497264,2018-08-29T14:37:23.437902
50.820233219,-1.311497264,2018-08-29T14:37:24.440427
50.820240185,-1.311497589,2018-08-29T14:37:25.444883
50.820240185,-1.311497589,2018-08-29T14:37:26.448592
50.820245864,-1.311497589,2018-08-29T14:37:27.450554
50.820245864,-1.311497589,2018-08-29T14:37:28.452068
50.82025299,-1.311483727,2018-08-29T14:37:29.453507
50.820258669,-1.311483727,2018-08-29T14:37:30.457419
50.820258669,-1.311483727,2018-08-29T14:37:31.462388
50.820265635,-1.311484051,2018-08-29T14:37:32.464665
50.820271474,-1.311469865,2018-08-29T14:37:33.466472
50.820271474,-1.311469865,2018-08-29T14:37:34.472144
50.82027844,-1.311470189,2018-08-29T14:37:35.476470
50.82027844,-1.311470189,2018-08-29T14:37:36.479930
50.82027844,-1.311470189,2018-08-29T14:37:37.482646
50.82027844,-1.311470189,2018-08-29T14:37:38.486712
50.820285406,-1.311470514,2018-08-29T14:37:39.489133
50.820285566,-1.311456327,2018-08-29T14:37:40.490672
50.820278599,-1.311456002,2018-08-29T14:37:41.492069
50.820278599,-1.311456002,2018-08-29T14:37:42.492973
50.820278599,-1.311456002,2018-08-29T14:37:43.496567
50.820278599,-1.311456002,2018-08-29T14:37:44.500905
50.820278599,-1.311456002,2018-08-29T14:37:45.502526
50.820278759,-1.311441815,2018-08-29T14:37:46.506266
50.820278759,-1.311441815,2018-08-29T14:37:47.508269
50.820278759,-1.311441815,2018-08-29T14:37:48.510513
50.820278759,-1.311441815,2018-08-29T14:37:49.513648
50.820278759,-1.311441815,2018-08-29T14:37:50.515670
50.820278759,-1.311441815,2018-08-29T14:37:51.518212
50.820278918,-1.311427629,2018-08-29T14:37:52.519527
50.820278918,-1.311427629,2018-08-29T14:37:53.520833
50.820278918,-1.311427629,2018-08-29T14:37:54.522130
50.820285885,-1.311427953,2018-08-29T14:37:55.523431
50.820285885,-1.311427953,2018-08-29T14:37:56.524745
50.820291723,-1.311413766,2018-08-29T14:37:57.526058
50.820298689,-1.311414091,2018-08-29T14:37:58.527365
50.820298849,-1.311399904,2018-08-29T14:37:59.528675
50.820299008,-1.311385717,2018-08-29T14:38:00.529976
50.820299168,-1.31137153,2018-08-29T14:38:01.531282
50.820292361,-1.311357019,2018-08-29T14:38:02.533193
50.820292361,-1.311357019,2018-08-29T14:38:03.534586
50.820279716,-1.311356694,2018-08-29T14:38:04.536042
50.820279716,-1.311356694,2018-08-29T14:38:05.537596
50.820279556,-1.311370881,2018-08-29T14:38:06.539399
50.820279397,-1.311385068,2018-08-29T14:38:07.542820
50.820279397,-1.311385068,2018-08-29T14:38:08.544174
50.820279237,-1.311399255,2018-08-29T14:38:09.548385
50.820279237,-1.311399255,2018-08-29T14:38:10.550527
50.820279078,-1.311413442,2018-08-29T14:38:11.551858
50.820279078,-1.311413442,2018-08-29T14:38:12.553014
50.820266433,-1.311413117,2018-08-29T14:38:13.554420
50.820266273,-1.311427304,2018-08-29T14:38:14.555992
50.820266273,-1.311427304,2018-08-29T14:38:15.557710
50.820266114,-1.311441491,2018-08-29T14:38:16.559740
50.820253309,-1.311455353,2018-08-29T14:38:17.561806
50.820253309,-1.311455353,2018-08-29T14:38:18.563000
50.820253309,-1.311455353,2018-08-29T14:38:19.564370
50.82025315,-1.31146954,2018-08-29T14:38:20.565836
50.82025315,-1.31146954,2018-08-29T14:38:21.567232
50.82025299,-1.311483727,2018-08-29T14:38:22.570368
50.82025299,-1.311483727,2018-08-29T14:38:23.572603
50.820252831,-1.311497914,2018-08-29T14:38:24.574004
50.820252831,-1.311497914,2018-08-29T14:38:25.575383
50.820252671,-1.3115121,2018-08-29T14:38:26.577390
50.820252671,-1.3115121,2018-08-29T14:38:27.578749
50.820252512,-1.311526287,2018-08-29T14:38:28.580113
50.820245545,-1.311525963,2018-08-29T14:38:29.581699
50.820245386,-1.311540149,2018-08-29T14:38:30.583325
50.820245386,-1.311540149,2018-08-29T14:38:31.589002
50.82023826,-1.311554012,2018-08-29T14:38:32.591691
50.82023826,-1.311554012,2018-08-29T14:38:33.593877
50.820238101,-1.311568198,2018-08-29T14:38:34.597523
50.820237941,-1.311582385,2018-08-29T14:38:35.598843
50.820237941,-1.311582385,2018-08-29T14:38:36.600644
50.820237782,-1.311596572,2018-08-29T14:38:37.601159
50.820237622,-1.311610759,2018-08-29T14:38:38.603785
50.820224977,-1.311610434,2018-08-29T14:38:39.605704
50.820224818,-1.311624621,2018-08-29T14:38:40.611356
50.820224818,-1.311624621,2018-08-29T14:38:41.613104
50.820224658,-1.311638808,2018-08-29T14:38:42.616184
50.820224499,-1.311652995,2018-08-29T14:38:43.620300
50.820224499,-1.311652995,2018-08-29T14:38:44.622091
50.820217532,-1.31165267,2018-08-29T14:38:45.624381
50.820217373,-1.311666857,2018-08-29T14:38:46.625685
50.820217373,-1.311666857,2018-08-29T14:38:47.627016
50.820217213,-1.311681044,2018-08-29T14:38:48.631336
50.820217054,-1.311695231,2018-08-29T14:38:49.634170
50.820217054,-1.311695231,2018-08-29T14:38:50.636724
50.820216894,-1.311709418,2018-08-29T14:38:51.640680
50.820211056,-1.311723605,2018-08-29T14:38:52.642648
50.82020393,-1.311737467,2018-08-29T14:38:53.644932
50.82020393,-1.311737467,2018-08-29T14:38:54.646492
50.820203771,-1.311751653,2018-08-29T14:38:55.647900
50.820203611,-1.31176584,2018-08-29T14:38:56.649320
50.820197932,-1.31176584,2018-08-29T14:38:57.651881
50.820190806,-1.311779702,2018-08-29T14:38:58.653411
50.820197773,-1.311780027,2018-08-29T14:38:59.654175
50.820197613,-1.311794214,2018-08-29T14:39:00.656846
50.820190487,-1.311808076,2018-08-29T14:39:01.661644
50.820196166,-1.311808076,2018-08-29T14:39:02.663046
50.820196007,-1.311822263,2018-08-29T14:39:03.664793
50.820188881,-1.311836125,2018-08-29T14:39:04.667217
50.820195847,-1.31183645,2018-08-29T14:39:05.668821
50.820195688,-1.311850637,2018-08-29T14:39:06.670185
50.820189849,-1.311864824,2018-08-29T14:39:07.671532
50.82018969,-1.31187901,2018-08-29T14:39:08.672955
50.82018953,-1.311893197,2018-08-29T14:39:09.676474
50.820183851,-1.311893197,2018-08-29T14:39:10.678352
50.820183692,-1.311907384,2018-08-29T14:39:11.680119
50.820176566,-1.311921246,2018-08-29T14:39:12.684116
50.820176406,-1.311935433,2018-08-29T14:39:13.686438
50.820176406,-1.311935433,2018-08-29T14:39:14.687984
50.820176247,-1.31194962,2018-08-29T14:39:15.689515
50.820163442,-1.311963482,2018-08-29T14:39:16.691087
50.820163283,-1.311977669,2018-08-29T14:39:17.692669
50.820163283,-1.311977669,2018-08-29T14:39:18.699639
50.820163123,-1.311991856,2018-08-29T14:39:19.701483
50.820162964,-1.312006042,2018-08-29T14:39:20.704337
50.820162964,-1.312006042,2018-08-29T14:39:21.705872
50.820157125,-1.312020229,2018-08-29T14:39:22.707429
50.820157125,-1.312020229,2018-08-29T14:39:23.708111
50.820149999,-1.312034091,2018-08-29T14:39:24.711416
50.82014984,-1.312048278,2018-08-29T14:39:25.714591
50.82014968,-1.312062465,2018-08-29T14:39:26.718889
50.820149521,-1.312076652,2018-08-29T14:39:27.723192
50.820149521,-1.312076652,2018-08-29T14:39:28.725982
50.820136556,-1.312104701,2018-08-29T14:39:29.727482
50.820136397,-1.312118888,2018-08-29T14:39:30.729022
50.820136397,-1.312118888,2018-08-29T14:39:31.730456
50.820136237,-1.312133074,2018-08-29T14:39:32.732026
50.820136078,-1.312147261,2018-08-29T14:39:33.732916
50.820136078,-1.312147261,2018-08-29T14:39:34.734453
50.820123273,-1.312161123,2018-08-29T14:39:35.736464
50.820123113,-1.31217531,2018-08-29T14:39:36.737994
50.820123113,-1.31217531,2018-08-29T14:39:37.740349
50.820122794,-1.312203684,2018-08-29T14:39:38.741730
50.820117115,-1.312203684,2018-08-29T14:39:39.744322
50.820117115,-1.312203684,2018-08-29T14:39:40.745681
50.82010983,-1.312231732,2018-08-29T14:39:41.749878
50.82010967,-1.312245919,2018-08-29T14:39:42.754757
50.82010967,-1.312245919,2018-08-29T14:39:43.756251
50.820103832,-1.312260106,2018-08-29T14:39:44.757711
50.820103672,-1.312274293,2018-08-29T14:39:45.759170
50.820103672,-1.312274293,2018-08-29T14:39:46.760563
50.820103513,-1.31228848,2018-08-29T14:39:47.762091
50.820090708,-1.312302342,2018-08-29T14:39:48.762932
50.820090708,-1.312302342,2018-08-29T14:39:49.764339
50.820083423,-1.31233039,2018-08-29T14:39:50.766218
50.820083263,-1.312344577,2018-08-29T14:39:51.767686
50.820083263,-1.312344577,2018-08-29T14:39:52.769256
50.820077424,-1.312358764,2018-08-29T14:39:53.774109
50.820070299,-1.312372626,2018-08-29T14:39:54.777070
50.820070299,-1.312372626,2018-08-29T14:39:55.779246
50.820070139,-1.312386813,2018-08-29T14:39:56.780823
50.820069979,-1.312401,2018-08-29T14:39:57.782411
50.820069979,-1.312401,2018-08-29T14:39:58.783014
50.820062694,-1.312429048,2018-08-29T14:39:59.784684
50.820056855,-1.312443235,2018-08-29T14:40:00.788507
50.820056855,-1.312443235,2018-08-29T14:40:01.791089
50.82004973,-1.312457097,2018-08-29T14:40:02.793021
50.82004957,-1.312471284,2018-08-29T14:40:03.797017
50.82004957,-1.312471284,2018-08-29T14:40:04.798915
50.820042444,-1.312485145,2018-08-29T14:40:05.800364
50.820036606,-1.312499332,2018-08-29T14:40:06.802194
50.820036606,-1.312499332,2018-08-29T14:40:07.803022
50.820036286,-1.312527706,2018-08-29T14:40:08.804710
50.820036127,-1.312541893,2018-08-29T14:40:09.806222
50.820036127,-1.312541893,2018-08-29T14:40:10.807691
50.820030288,-1.31255608,2018-08-29T14:40:11.809448
50.820023322,-1.312555755,2018-08-29T14:40:12.814351
50.820023322,-1.312555755,2018-08-29T14:40:13.818145
50.820023003,-1.312584128,2018-08-29T14:40:14.823917
50.820017324,-1.312584128,2018-08-29T14:40:15.825665
50.820017324,-1.312584128,2018-08-29T14:40:16.828800
50.820010038,-1.312612177,2018-08-29T14:40:17.832521
50.820010038,-1.312612177,2018-08-29T14:40:18.835351
50.820010038,-1.312612177,2018-08-29T14:40:19.836828
50.820009719,-1.31264055,2018-08-29T14:40:20.839183
50.82000956,-1.312654737,2018-08-29T14:40:21.840730
50.82000956,-1.312654737,2018-08-29T14:40:22.842286
50.820002434,-1.312668599,2018-08-29T14:40:23.843498
50.820002274,-1.312682786,2018-08-29T14:40:24.845109
50.820002274,-1.312682786,2018-08-29T14:40:25.846559
50.819996436,-1.312696973,2018-08-29T14:40:26.848016
50.819996276,-1.312711159,2018-08-29T14:40:27.849480
50.819996276,-1.312711159,2018-08-29T14:40:28.850948
50.81998915,-1.312725021,2018-08-29T14:40:29.852319
50.819983311,-1.312739208,2018-08-29T14:40:30.853098
50.819983311,-1.312739208,2018-08-29T14:40:31.855594
50.819983152,-1.312753395,2018-08-29T14:40:32.857230
50.819976186,-1.31275307,2018-08-29T14:40:33.858631
50.819976186,-1.31275307,2018-08-29T14:40:34.860217
50.819976026,-1.312767256,2018-08-29T14:40:35.861724
50.819970187,-1.312781443,2018-08-29T14:40:36.863421
50.819970187,-1.312781443,2018-08-29T14:40:37.864842
50.819962902,-1.312809492,2018-08-29T14:40:38.866554
50.819962742,-1.312823679,2018-08-29T14:40:39.868033
50.819962742,-1.312823679,2018-08-29T14:40:40.869573
50.819956904,-1.312837865,2018-08-29T14:40:41.871290
50.819956744,-1.312852052,2018-08-29T14:40:42.874057
50.819956744,-1.312852052,2018-08-29T14:40:43.875498
50.819949618,-1.312865914,2018-08-29T14:40:44.877667
50.819936813,-1.312879775,2018-08-29T14:40:45.879329
50.819936813,-1.312879775,2018-08-29T14:40:46.880745
50.819942333,-1.312893962,2018-08-29T14:40:47.882103
50.819936494,-1.312908149,2018-08-29T14:40:48.883029
50.819936494,-1.312908149,2018-08-29T14:40:49.884579
50.819936334,-1.312922336,2018-08-29T14:40:50.886635
50.819929208,-1.312936198,2018-08-29T14:40:51.891547
50.819929208,-1.312936198,2018-08-29T14:40:52.896982
50.81992337,-1.312950384,2018-08-29T14:40:53.899959
50.81992337,-1.312950384,2018-08-29T14:40:54.901583
50.81992337,-1.312950384,2018-08-29T14:40:55.903012
50.81992321,-1.312964571,2018-08-29T14:40:56.904375
50.819923051,-1.312978758,2018-08-29T14:40:57.907342
50.819923051,-1.312978758,2018-08-29T14:40:58.909253
50.819917212,-1.312992945,2018-08-29T14:40:59.912152
50.819917052,-1.313007131,2018-08-29T14:41:00.915119
50.819917052,-1.313007131,2018-08-29T14:41:01.917958
50.819909926,-1.313020993,2018-08-29T14:41:02.920284
50.819909767,-1.31303518,2018-08-29T14:41:03.921869
50.819909767,-1.31303518,2018-08-29T14:41:04.923026
50.819903928,-1.313049367,2018-08-29T14:41:05.926061
50.819903928,-1.313049367,2018-08-29T14:41:06.927806
50.819903928,-1.313049367,2018-08-29T14:41:07.929988
50.819896802,-1.313063228,2018-08-29T14:41:08.931495
50.819896643,-1.313077415,2018-08-29T14:41:09.933204
50.819896643,-1.313077415,2018-08-29T14:41:10.934587
50.819890804,-1.313091602,2018-08-29T14:41:11.936515
50.819883678,-1.313105463,2018-08-29T14:41:12.941160
50.819883678,-1.313105463,2018-08-29T14:41:13.942638
50.819883518,-1.31311965,2018-08-29T14:41:14.944398
50.819876552,-1.313119325,2018-08-29T14:41:15.947151
50.819876552,-1.313119325,2018-08-29T14:41:16.952680
50.819869267,-1.313147373,2018-08-29T14:41:17.957710
50.819863588,-1.313147373,2018-08-29T14:41:18.959106
50.819863588,-1.313147373,2018-08-29T14:41:19.960738
50.819863428,-1.31316156,2018-08-29T14:41:20.962424
50.819856302,-1.313175422,2018-08-29T14:41:21.963209
50.819856302,-1.313175422,2018-08-29T14:41:22.964992
50.819850463,-1.313189608,2018-08-29T14:41:23.966426
50.819850304,-1.313203795,2018-08-29T14:41:24.967936
50.819850304,-1.313203795,2018-08-29T14:41:25.969431
50.819850144,-1.313217982,2018-08-29T14:41:26.970895
50.819849984,-1.313232169,2018-08-29T14:41:27.972367
50.819849984,-1.313232169,2018-08-29T14:41:28.973149
50.81983702,-1.313260217,2018-08-29T14:41:29.974632
50.81983702,-1.313260217,2018-08-29T14:41:30.976086
50.81983702,-1.313260217,2018-08-29T14:41:31.977848
50.8198367,-1.313288591,2018-08-29T14:41:32.979923
50.819836541,-1.313302777,2018-08-29T14:41:33.983814
50.819836541,-1.313302777,2018-08-29T14:41:34.985275
50.819823576,-1.313330826,2018-08-29T14:41:35.988941
50.819823576,-1.313330826,2018-08-29T14:41:36.990379
50.819823576,-1.313330826,2018-08-29T14:41:37.991799
50.819817578,-1.313359199,2018-08-29T14:41:38.998177
50.819817418,-1.313373386,2018-08-29T14:41:40.000784
50.819817418,-1.313373386,2018-08-29T14:41:41.002253
50.819810292,-1.313387247,2018-08-29T14:41:42.002967
50.819810132,-1.313401434,2018-08-29T14:41:43.005390
50.819810132,-1.313401434,2018-08-29T14:41:44.009057
50.819809973,-1.313415621,2018-08-29T14:41:45.011451
50.819802847,-1.313429482,2018-08-29T14:41:46.012972
50.819802847,-1.313429482,2018-08-29T14:41:47.015308
50.819802527,-1.313457856,2018-08-29T14:41:48.018333
50.819796689,-1.313472043,2018-08-29T14:41:49.019601
50.819796689,-1.313472043,2018-08-29T14:41:50.022118
50.819789563,-1.313485904,2018-08-29T14:41:51.024414
50.819789403,-1.313500091,2018-08-29T14:41:52.026129
50.819789403,-1.313500091,2018-08-29T14:41:53.028960
50.819789083,-1.313528464,2018-08-29T14:41:54.030706
50.819789083,-1.313528464,2018-08-29T14:41:55.033894
50.819789083,-1.313528464,2018-08-29T14:41:56.037529
50.819776119,-1.313556512,2018-08-29T14:41:57.043250
50.819776119,-1.313556512,2018-08-29T14:41:58.047843
50.819776119,-1.313556512,2018-08-29T14:41:59.050826
50.819782925,-1.313571025,2018-08-29T14:42:00.052185
50.819782766,-1.313585211,2018-08-29T14:42:01.054079
50.819782766,-1.313585211,2018-08-29T14:42:02.056458
50.81977564,-1.313599073,2018-08-29T14:42:03.060354
50.819769961,-1.313599073,2018-08-29T14:42:04.061900
50.819769961,-1.313599073,2018-08-29T14:42:05.063064
50.819769801,-1.313613259,2018-08-29T14:42:06.065949
50.819762835,-1.313612934,2018-08-29T14:42:07.068473
50.819762835,-1.313612934,2018-08-29T14:42:08.070171
50.819762675,-1.313627121,2018-08-29T14:42:09.076111
50.819762515,-1.313641308,2018-08-29T14:42:10.077458
50.819762515,-1.313641308,2018-08-29T14:42:11.078813
50.819755389,-1.313655169,2018-08-29T14:42:12.080561
50.81975523,-1.313669356,2018-08-29T14:42:13.081868
50.81975523,-1.313669356,2018-08-29T14:42:14.083508
50.819749391,-1.313683542,2018-08-29T14:42:15.085341
50.819749231,-1.313697729,2018-08-29T14:42:16.088135
50.819749231,-1.313697729,2018-08-29T14:42:17.091192
50.819756037,-1.313712241,2018-08-29T14:42:18.093568
50.819756037,-1.313712241,2018-08-29T14:42:19.099540
50.819756037,-1.313712241,2018-08-29T14:42:20.100983
50.819756037,-1.313712241,2018-08-29T14:42:21.102618
50.819756037,-1.313712241,2018-08-29T14:42:22.104518
50.819756037,-1.313712241,2018-08-29T14:42:23.105890
50.819756037,-1.313712241,2018-08-29T14:42:24.107368
50.819756037,-1.313712241,2018-08-29T14:42:25.108834
50.819756037,-1.313712241,2018-08-29T14:42:26.110204
50.819756037,-1.313712241,2018-08-29T14:42:27.111603
50.819756037,-1.313712241,2018-08-29T14:42:28.113047
50.819756037,-1.313712241,2018-08-29T14:42:29.114637
50.819756197,-1.313698055,2018-08-29T14:42:30.120530
50.819763163,-1.31369838,2018-08-29T14:42:31.125645
50.819763163,-1.31369838,2018-08-29T14:42:32.128461
50.819769002,-1.313684193,2018-08-29T14:42:33.130361
50.819774681,-1.313684193,2018-08-29T14:42:34.132502
50.819774681,-1.313684193,2018-08-29T14:42:35.133378
50.819781807,-1.313670332,2018-08-29T14:42:36.139767
50.819781807,-1.313670332,2018-08-29T14:42:37.141816
50.819781807,-1.313670332,2018-08-29T14:42:38.144381
50.819788773,-1.313670657,2018-08-29T14:42:39.146018
50.819801418,-1.313670982,2018-08-29T14:42:40.147684
50.819801418,-1.313670982,2018-08-29T14:42:41.149099
50.819814223,-1.313657121,2018-08-29T14:42:42.150464
50.81982119,-1.313657446,2018-08-29T14:42:43.151848
50.81982119,-1.313657446,2018-08-29T14:42:44.155330
50.819840801,-1.313658097,2018-08-29T14:42:45.157051
50.81984664,-1.31364391,2018-08-29T14:42:46.158571
50.819853606,-1.313644235,2018-08-29T14:42:47.160111
50.819866251,-1.313644561,2018-08-29T14:42:48.161798
50.819873217,-1.313644886,2018-08-29T14:42:49.162949
50.819886022,-1.313631025,2018-08-29T14:42:50.167299
50.819898667,-1.31363135,2018-08-29T14:42:51.169560
50.819905633,-1.313631675,2018-08-29T14:42:52.171755
50.819905793,-1.313617489,2018-08-29T14:42:53.173112
50.819911472,-1.313617489,2018-08-29T14:42:54.174953
50.819918438,-1.313617814,2018-08-29T14:42:55.177470
50.819924277,-1.313603627,2018-08-29T14:42:56.179206
50.819924277,-1.313603627,2018-08-29T14:42:57.184521
50.819931243,-1.313603952,2018-08-29T14:42:58.189092
50.819943888,-1.313604278,2018-08-29T14:42:59.191468
50.819949567,-1.313604278,2018-08-29T14:43:00.194552
50.819956693,-1.313590416,2018-08-29T14:43:01.196225
50.819956693,-1.313590416,2018-08-29T14:43:02.198666
50.819969339,-1.313590742,2018-08-29T14:43:03.204207
50.819969339,-1.313590742,2018-08-29T14:43:04.205840
50.819969498,-1.313576555,2018-08-29T14:43:05.208285
50.819976465,-1.31357688,2018-08-29T14:43:06.209795
50.819976465,-1.31357688,2018-08-29T14:43:07.211089
50.819976465,-1.31357688,2018-08-29T14:43:08.217252
50.819989269,-1.313563019,2018-08-29T14:43:09.218901
50.819989269,-1.313563019,2018-08-29T14:43:10.220977
50.819996236,-1.313563344,2018-08-29T14:43:11.225024
50.819996236,-1.313563344,2018-08-29T14:43:12.227009
50.819996395,-1.313549157,2018-08-29T14:43:13.229763
50.819996395,-1.313549157,2018-08-29T14:43:14.231537
50.820009041,-1.313549482,2018-08-29T14:43:15.233085
50.820009041,-1.313549482,2018-08-29T14:43:16.234690
50.820009041,-1.313549482,2018-08-29T14:43:17.236235
50.820009041,-1.313549482,2018-08-29T14:43:18.237629
50.820014719,-1.313549482,2018-08-29T14:43:19.241925
50.820014719,-1.313549482,2018-08-29T14:43:20.246110
50.820014719,-1.313549482,2018-08-29T14:43:21.248034
50.820014719,-1.313549482,2018-08-29T14:43:22.249431
50.820016166,-1.313535621,2018-08-29T14:43:23.251125
50.820016166,-1.313535621,2018-08-29T14:43:24.252581
50.820016166,-1.313535621,2018-08-29T14:43:25.254137
50.820023292,-1.313521759,2018-08-29T14:43:26.255663
50.820028971,-1.313521759,2018-08-29T14:43:27.258132
50.820028971,-1.313521759,2018-08-29T14:43:28.262316
50.820029131,-1.313507572,2018-08-29T14:43:29.263824
50.820029131,-1.313507572,2018-08-29T14:43:30.265321
50.820029131,-1.313507572,2018-08-29T14:43:31.267039
50.820029131,-1.313507572,2018-08-29T14:43:32.269524
50.820029131,-1.313507572,2018-08-29T14:43:33.271070
50.820029131,-1.313507572,2018-08-29T14:43:34.272510
50.820036257,-1.313493711,2018-08-29T14:43:35.274005
50.820036257,-1.313493711,2018-08-29T14:43:36.275555
50.820036257,-1.313493711,2018-08-29T14:43:37.280034
50.820036417,-1.313479524,2018-08-29T14:43:38.282038
50.820036417,-1.313479524,2018-08-29T14:43:39.283948
50.820030738,-1.313479524,2018-08-29T14:43:40.289894
50.820030898,-1.313465337,2018-08-29T14:43:41.297205
50.820030898,-1.313465337,2018-08-29T14:43:42.298702
50.820030898,-1.313465337,2018-08-29T14:43:43.303169
50.820037864,-1.313465663,2018-08-29T14:43:44.305311
50.820043702,-1.313451476,2018-08-29T14:43:45.309296
50.820043702,-1.313451476,2018-08-29T14:43:46.311849
50.820050669,-1.313451801,2018-08-29T14:43:47.314210
50.820050669,-1.313451801,2018-08-29T14:43:48.316054
50.820050669,-1.313451801,2018-08-29T14:43:49.318149
50.820050669,-1.313451801,2018-08-29T14:43:50.319708
50.820050669,-1.313451801,2018-08-29T14:43:51.321793
50.820050669,-1.313451801,2018-08-29T14:43:52.323112
50.820050669,-1.313451801,2018-08-29T14:43:53.324535
50.820050669,-1.313451801,2018-08-29T14:43:54.325853
50.820050828,-1.313437614,2018-08-29T14:43:55.327207
50.820050828,-1.313437614,2018-08-29T14:43:56.328668
50.820050828,-1.313437614,2018-08-29T14:43:57.330085
50.820050828,-1.313437614,2018-08-29T14:43:58.331615
50.820057795,-1.313437939,2018-08-29T14:43:59.332962
50.820057954,-1.313423753,2018-08-29T14:44:00.334326
50.820063633,-1.313423753,2018-08-29T14:44:01.335729
50.820063633,-1.313423753,2018-08-29T14:44:02.337169
50.820063633,-1.313423753,2018-08-29T14:44:03.338887
50.820063633,-1.313423753,2018-08-29T14:44:04.340435
50.820063633,-1.313423753,2018-08-29T14:44:05.341914
50.820063633,-1.313423753,2018-08-29T14:44:06.342919
50.820063793,-1.313409566,2018-08-29T14:44:07.344450
50.820063793,-1.313409566,2018-08-29T14:44:08.346658
50.820063793,-1.313409566,2018-08-29T14:44:09.349230
50.820063793,-1.313409566,2018-08-29T14:44:10.353807
50.820076598,-1.313395704,2018-08-29T14:44:11.358429
50.820076598,-1.313395704,2018-08-29T14:44:12.360050
50.820076598,-1.313395704,2018-08-29T14:44:13.361923
50.820076758,-1.313381517,2018-08-29T14:44:14.363288
50.820076758,-1.313381517,2018-08-29T14:44:15.367707
50.820082437,-1.313381517,2018-08-29T14:44:16.369146
50.820082596,-1.31336733,2018-08-29T14:44:17.370596
50.820082596,-1.31336733,2018-08-29T14:44:18.372184
50.820089562,-1.313367656,2018-08-29T14:44:19.373194
50.820095401,-1.313353469,2018-08-29T14:44:20.374893
50.820095401,-1.313353469,2018-08-29T14:44:21.376429
50.820095401,-1.313353469,2018-08-29T14:44:22.378981
50.820095401,-1.313353469,2018-08-29T14:44:23.380611
50.820095561,-1.313339282,2018-08-29T14:44:24.381995
50.820095561,-1.313339282,2018-08-29T14:44:25.383275
50.820095561,-1.313339282,2018-08-29T14:44:26.384662
50.820095561,-1.313339282,2018-08-29T14:44:27.388580
50.820102687,-1.31332542,2018-08-29T14:44:28.390498
50.820108366,-1.31332542,2018-08-29T14:44:29.396030
50.820108366,-1.31332542,2018-08-29T14:44:30.399443
50.820115332,-1.313325746,2018-08-29T14:44:31.402138
50.820115332,-1.313325746,2018-08-29T14:44:32.403431
50.820115332,-1.313325746,2018-08-29T14:44:33.404947
50.820115332,-1.313325746,2018-08-29T14:44:34.410614
50.820102687,-1.31332542,2018-08-29T14:44:35.412054
50.820102687,-1.31332542,2018-08-29T14:44:36.414629
50.820102687,-1.31332542,2018-08-29T14:44:37.418552
50.820102847,-1.313311234,2018-08-29T14:44:38.423278
50.820102847,-1.313311234,2018-08-29T14:44:39.424962
50.820102847,-1.313311234,2018-08-29T14:44:40.426763
50.820109813,-1.313311559,2018-08-29T14:44:41.428536
50.820109972,-1.313297372,2018-08-29T14:44:42.433831
50.820115651,-1.313297372,2018-08-29T14:44:43.435466
50.820115651,-1.313297372,2018-08-29T14:44:44.440494
50.820115651,-1.313297372,2018-08-29T14:44:45.442273
50.820115651,-1.313297372,2018-08-29T14:44:46.444739
50.820115651,-1.313297372,2018-08-29T14:44:47.447392
50.820115651,-1.313297372,2018-08-29T14:44:48.449085
50.820108525,-1.313311234,2018-08-29T14:44:49.454620
50.820108525,-1.313311234,2018-08-29T14:44:50.455400
50.820108525,-1.313311234,2018-08-29T14:44:51.456878
50.820108685,-1.313297047,2018-08-29T14:44:52.458432
50.820108685,-1.313297047,2018-08-29T14:44:53.460357
50.820108685,-1.313297047,2018-08-29T14:44:54.462429
50.820108685,-1.313297047,2018-08-29T14:44:55.464274
50.820108845,-1.31328286,2018-08-29T14:44:56.465972
50.820114524,-1.31328286,2018-08-29T14:44:57.468765
50.820114524,-1.31328286,2018-08-29T14:44:58.473653
50.820114683,-1.313268673,2018-08-29T14:44:59.475217
50.82012165,-1.313268998,2018-08-29T14:45:00.480656
50.820127329,-1.313268998,2018-08-29T14:45:01.482422
50.820127329,-1.313268998,2018-08-29T14:45:02.484873
50.820120362,-1.313268673,2018-08-29T14:45:03.486743
50.820120362,-1.313268673,2018-08-29T14:45:04.488217
50.820113396,-1.313268348,2018-08-29T14:45:05.493684
50.820113396,-1.313268348,2018-08-29T14:45:06.497928
50.820113396,-1.313268348,2018-08-29T14:45:07.499800
50.82010659,-1.313253836,2018-08-29T14:45:08.501973
50.82010659,-1.313253836,2018-08-29T14:45:09.503095
50.82010643,-1.313268023,2018-08-29T14:45:10.507823
